"","708","391","748","668","352","667","351","588","501","382","271","823","908","581","589","867","788","422","461","906","669","392","312","549","541","430","311","828","782"
"708",0,0.875,0.555555555555556,0.222222222222222,0.875,0.714285714285714,0.875,0.857142857142857,0.888888888888889,0.875,0.857142857142857,0.888888888888889,0.857142857142857,0.875,0.571428571428572,0.875,0.857142857142857,0.875,1,0.857142857142857,0.571428571428572,0.857142857142857,0.875,0.857142857142857,1,0.857142857142857,0.857142857142857,0.857142857142857,0.875
"391",0.875,0,0.666666666666667,0.777777777777778,0,0.666666666666667,0,0.5,0.75,0.666666666666667,0.5,0.333333333333333,0.5,0.666666666666667,0.75,0,0.5,0.666666666666667,0.5,0.5,1,0.5,0,1,0.5,0.5,0.5,0.5,0
"748",0.555555555555556,0.666666666666667,0,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,0.5,0.666666666666667,0.833333333333333,0.714285714285714,0.833333333333333,0.666666666666667,0.5,0.666666666666667,0.833333333333333,0.666666666666667,0.833333333333333,0.833333333333333,0.714285714285714,0.833333333333333,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.666666666666667
"668",0.222222222222222,0.777777777777778,0.5,0,0.777777777777778,0.777777777777778,0.777777777777778,0.888888888888889,0.8,0.777777777777778,0.888888888888889,0.666666666666667,0.888888888888889,0.777777777777778,0.666666666666667,0.777777777777778,0.888888888888889,0.777777777777778,0.888888888888889,0.888888888888889,0.666666666666667,0.888888888888889,0.777777777777778,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.777777777777778
"352",0.875,0,0.666666666666667,0.777777777777778,0,0.666666666666667,0,0.5,0.75,0.666666666666667,0.5,0.333333333333333,0.5,0.666666666666667,0.75,0,0.5,0.666666666666667,0.5,0.5,1,0.5,0,1,0.5,0.5,0.5,0.5,0
"667",0.714285714285714,0.666666666666667,0.666666666666667,0.777777777777778,0.666666666666667,0,0.666666666666667,0.5,1,1,0.5,0.75,0.5,1,0.333333333333333,0.666666666666667,0.5,0.666666666666667,1,0.5,0.75,0.5,0.666666666666667,0.5,1,0.5,0.5,0.5,0.666666666666667
"351",0.875,0,0.666666666666667,0.777777777777778,0,0.666666666666667,0,0.5,0.75,0.666666666666667,0.5,0.333333333333333,0.5,0.666666666666667,0.75,0,0.5,0.666666666666667,0.5,0.5,1,0.5,0,1,0.5,0.5,0.5,0.5,0
"588",0.857142857142857,0.5,0.833333333333333,0.888888888888889,0.5,0.5,0.5,0,1,1,0,0.666666666666667,0,1,0.666666666666667,0.5,0,1,1,0,1,0,0.5,1,1,0,0,0,0.5
"501",0.888888888888889,0.75,0.5,0.8,0.75,1,0.75,1,0,0.333333333333333,1,0.8,1,0.333333333333333,0.8,0.75,1,0.75,0.666666666666667,1,1,1,0.75,1,0.666666666666667,1,1,1,0.75
"382",0.875,0.666666666666667,0.666666666666667,0.777777777777778,0.666666666666667,1,0.666666666666667,1,0.333333333333333,0,1,0.75,1,0,0.75,0.666666666666667,1,0.666666666666667,0.5,1,1,1,0.666666666666667,1,0.5,1,1,1,0.666666666666667
"271",0.857142857142857,0.5,0.833333333333333,0.888888888888889,0.5,0.5,0.5,0,1,1,0,0.666666666666667,0,1,0.666666666666667,0.5,0,1,1,0,1,0,0.5,1,1,0,0,0,0.5
"823",0.888888888888889,0.333333333333333,0.714285714285714,0.666666666666667,0.333333333333333,0.75,0.333333333333333,0.666666666666667,0.8,0.75,0.666666666666667,0,0.666666666666667,0.75,0.8,0.333333333333333,0.666666666666667,0.75,0.666666666666667,0.666666666666667,1,0.666666666666667,0.333333333333333,1,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333
"908",0.857142857142857,0.5,0.833333333333333,0.888888888888889,0.5,0.5,0.5,0,1,1,0,0.666666666666667,0,1,0.666666666666667,0.5,0,1,1,0,1,0,0.5,1,1,0,0,0,0.5
"581",0.875,0.666666666666667,0.666666666666667,0.777777777777778,0.666666666666667,1,0.666666666666667,1,0.333333333333333,0,1,0.75,1,0,0.75,0.666666666666667,1,0.666666666666667,0.5,1,1,1,0.666666666666667,1,0.5,1,1,1,0.666666666666667
"589",0.571428571428572,0.75,0.5,0.666666666666667,0.75,0.333333333333333,0.75,0.666666666666667,0.8,0.75,0.666666666666667,0.8,0.666666666666667,0.75,0,0.75,0.666666666666667,0.75,1,0.666666666666667,0.8,0.666666666666667,0.75,0.666666666666667,1,0.666666666666667,0.666666666666667,0.666666666666667,0.75
"867",0.875,0,0.666666666666667,0.777777777777778,0,0.666666666666667,0,0.5,0.75,0.666666666666667,0.5,0.333333333333333,0.5,0.666666666666667,0.75,0,0.5,0.666666666666667,0.5,0.5,1,0.5,0,1,0.5,0.5,0.5,0.5,0
"788",0.857142857142857,0.5,0.833333333333333,0.888888888888889,0.5,0.5,0.5,0,1,1,0,0.666666666666667,0,1,0.666666666666667,0.5,0,1,1,0,1,0,0.5,1,1,0,0,0,0.5
"422",0.875,0.666666666666667,0.666666666666667,0.777777777777778,0.666666666666667,0.666666666666667,0.666666666666667,1,0.75,0.666666666666667,1,0.75,1,0.666666666666667,0.75,0.666666666666667,1,0,0.5,1,0.75,1,0.666666666666667,0.5,0.5,1,1,1,0.666666666666667
"461",1,0.5,0.833333333333333,0.888888888888889,0.5,1,0.5,1,0.666666666666667,0.5,1,0.666666666666667,1,0.5,1,0.5,1,0.5,0,1,1,1,0.5,1,0,1,1,1,0.5
"906",0.857142857142857,0.5,0.833333333333333,0.888888888888889,0.5,0.5,0.5,0,1,1,0,0.666666666666667,0,1,0.666666666666667,0.5,0,1,1,0,1,0,0.5,1,1,0,0,0,0.5
"669",0.571428571428572,1,0.714285714285714,0.666666666666667,1,0.75,1,1,1,1,1,1,1,1,0.8,1,1,0.75,1,1,0,1,1,0.666666666666667,1,1,1,1,1
"392",0.857142857142857,0.5,0.833333333333333,0.888888888888889,0.5,0.5,0.5,0,1,1,0,0.666666666666667,0,1,0.666666666666667,0.5,0,1,1,0,1,0,0.5,1,1,0,0,0,0.5
"312",0.875,0,0.666666666666667,0.777777777777778,0,0.666666666666667,0,0.5,0.75,0.666666666666667,0.5,0.333333333333333,0.5,0.666666666666667,0.75,0,0.5,0.666666666666667,0.5,0.5,1,0.5,0,1,0.5,0.5,0.5,0.5,0
"549",0.857142857142857,1,0.833333333333333,0.888888888888889,1,0.5,1,1,1,1,1,1,1,1,0.666666666666667,1,1,0.5,1,1,0.666666666666667,1,1,0,1,1,1,1,1
"541",1,0.5,0.833333333333333,0.888888888888889,0.5,1,0.5,1,0.666666666666667,0.5,1,0.666666666666667,1,0.5,1,0.5,1,0.5,0,1,1,1,0.5,1,0,1,1,1,0.5
"430",0.857142857142857,0.5,0.833333333333333,0.888888888888889,0.5,0.5,0.5,0,1,1,0,0.666666666666667,0,1,0.666666666666667,0.5,0,1,1,0,1,0,0.5,1,1,0,0,0,0.5
"311",0.857142857142857,0.5,0.833333333333333,0.888888888888889,0.5,0.5,0.5,0,1,1,0,0.666666666666667,0,1,0.666666666666667,0.5,0,1,1,0,1,0,0.5,1,1,0,0,0,0.5
"828",0.857142857142857,0.5,0.833333333333333,0.888888888888889,0.5,0.5,0.5,0,1,1,0,0.666666666666667,0,1,0.666666666666667,0.5,0,1,1,0,1,0,0.5,1,1,0,0,0,0.5
"782",0.875,0,0.666666666666667,0.777777777777778,0,0.666666666666667,0,0.5,0.75,0.666666666666667,0.5,0.333333333333333,0.5,0.666666666666667,0.75,0,0.5,0.666666666666667,0.5,0.5,1,0.5,0,1,0.5,0.5,0.5,0.5,0
